model,prompt,story_id,character_name,CharTr,CharRe,char_coherence
internvl3,large,2400,jacques,0.2857142857142857,0.5714285714285714,0.1618299653758019
internvl3,large,2400,ned,0.0,0.7142857142857143,0.0
internvl3,large,7596,kevin,0.8,0.8,0.5648995528462251
internvl3,large,7596,william,0.4,0.8,0.3095069212126385
internvl3,large,5721,__NO_ANNOTATION__,,,
internvl3,large,2926,charles,0.4,1.0,0.3799489622552249
internvl3,large,2926,jeff,0.4,0.4,0.15864850429749894
internvl3,large,2926,jim,0.0,0.4,0.0
internvl3,large,2926,karen,0.0,0.0,0.0
internvl3,large,2926,teri,0.0,0.4,0.0
internvl3,large,11719,billy,1.0,1.0,0.7615941559557649
internvl3,large,11719,shia,1.0,1.0,0.7615941559557649
internvl3,large,11543,__NO_ANNOTATION__,,,
internvl3,large,3761,jeff,1.0,1.0,0.7615941559557649
internvl3,large,3761,jim,1.0,1.0,0.7615941559557649
internvl3,large,11260,colin,0.6,1.0,0.5370495669980352
internvl3,large,11260,jamie,0.4,1.0,0.3799489622552249
internvl3,large,11260,john,0.4,0.8,0.3095069212126385
internvl3,large,948,benjamin,0.0,0.0,0.0
internvl3,large,948,ksenia,0.0,0.5,0.0
internvl3,large,948,natalie,0.3333333333333333,0.8333333333333334,0.27084711851672144
internvl3,large,948,vincent,0.16666666666666666,0.6666666666666666,0.11065611052473799
internvl3,large,4797,roger,0.3333333333333333,0.8333333333333334,0.27084711851672144
internvl3,large,4047,__NO_ANNOTATION__,,,
internvl3,large,723,james,0.3333333333333333,1.0,0.32151273753163434
internvl3,large,9334,harrison,0.6666666666666666,1.0,0.5827829453479101
internvl3,large,11678,karen,0.0,0.0,0.0
internvl3,large,11678,wolf,0.0,0.5,0.0
internvl3,large,6215,__NO_CHARACTER_MATCH__,,,
internvl3,large,5540,__NO_ANNOTATION__,,,
internvl3,large,5265,amy,0.25,0.5,0.12435300177159621
internvl3,large,5265,christian,0.375,0.375,0.13970530282831423
internvl3,large,5265,louis,0.0,0.0,0.0
internvl3,large,1467,anthony,0.5,0.5,0.24491866240370913
internvl3,large,1467,rosario,0.25,1.0,0.24491866240370913
internvl3,large,11541,__NO_ANNOTATION__,,,
internvl3,large,8061,ellen,0.2857142857142857,1.0,0.27818549032570244
internvl3,large,8061,leonardo,0.14285714285714285,0.7142857142857143,0.10168812436848537
internvl3,large,8061,robert,0.14285714285714285,0.7142857142857143,0.10168812436848537
internvl3,large,8085,brooke,0.0,0.6,0.0
internvl3,large,8085,linda,0.2,0.6,0.11942729853438588
internvl3,large,8085,richard,0.0,0.6,0.0
internvl3,large,8085,sam,0.0,0.0,0.0
internvl3,large,4173,heath,0.25,1.0,0.24491866240370913
internvl3,large,4173,mel,0.0,1.0,0.0
internvl3,large,733,gary,1.0,1.0,0.7615941559557649
internvl3,large,733,jennifer,1.0,1.0,0.7615941559557649
internvl3,large,2702,ben,1.0,1.0,0.7615941559557649
internvl3,large,2702,cameron,0.4,0.4,0.15864850429749894
internvl3,large,7150,eric,0.25,0.75,0.1853331999081395
internvl3,large,7150,mark,0.0,0.0,0.0
llama4scout,original,5540,__NO_ANNOTATION__,,,
llama4scout,original,5201,joan,0.5714285714285714,1.0,0.5164076551851798
llama4scout,original,10408,greta,1.0,1.0,0.7615941559557649
llama4scout,original,2400,cary,0.75,0.75,0.5098299737352565
llama4scout,original,2400,george,0.25,0.75,0.1853331999081395
llama4scout,original,2400,jacques,0.75,0.75,0.5098299737352565
llama4scout,original,6215,__NO_CHARACTER_MATCH__,,,
llama4scout,original,6921,__NO_CHARACTER_MATCH__,,,
llama4scout,original,5047,__NO_ANNOTATION__,,,
llama4scout,original,11543,__NO_ANNOTATION__,,,
llama4scout,original,12423,__NO_CHARACTER_MATCH__,,,
llama4scout,original,1467,__NO_CHARACTER_MATCH__,,,
llama4scout,original,733,gary,0.0,0.0,0.0
llama4scout,original,733,jennifer,0.0,0.0,0.0
llama4scout,original,5349,__NO_CHARACTER_MATCH__,,,
llama4scout,original,515,bradley,0.6666666666666666,0.8888888888888888,0.5317576654450794
llama4scout,original,515,christian,0.6666666666666666,0.8888888888888888,0.5317576654450794
llama4scout,original,515,shea,0.7777777777777778,0.7777777777777778,0.5405542081221923
llama4scout,original,4173,__NO_CHARACTER_MATCH__,,,
llama4scout,original,10499,al,0.25,0.25,0.062418746747512514
llama4scout,original,10499,robert,0.25,0.25,0.062418746747512514
llama4scout,original,10499,val,0.25,0.25,0.062418746747512514
llama4scout,original,2926,__NO_CHARACTER_MATCH__,,,
llama4scout,original,8551,__NO_ANNOTATION__,,,
llama4scout,original,9418,__NO_CHARACTER_MATCH__,,,
llama4scout,original,11678,__NO_CHARACTER_MATCH__,,,
llama4scout,original,7596,__NO_CHARACTER_MATCH__,,,
llama4scout,original,3761,__NO_CHARACTER_MATCH__,,,
llama4scout,original,7195,__NO_CHARACTER_MATCH__,,,
llama4scout,original,3891,__NO_CHARACTER_MATCH__,,,
llama4scout,original,721,__NO_CHARACTER_MATCH__,,,
llama4scout,original,4797,__NO_CHARACTER_MATCH__,,,
llama4scout,original,13683,bill,0.0,0.0,0.0
llama4scout,original,13683,christian,0.0,0.0,0.0
llama4scout,original,13683,terence,0.0,0.0,0.0
llama4scout,original,13683,tom,0.0,0.0,0.0
llama4scout,original,11541,__NO_ANNOTATION__,,,
llama4scout,original,5062,__NO_ANNOTATION__,,,
llama4scout,original,1201,__NO_ANNOTATION__,,,
llama4scout,original,11260,colin,0.0,0.75,0.0
llama4scout,original,11260,jamie,0.0,0.5,0.0
llama4scout,original,11260,john,0.0,0.0,0.0
llama4scout,original,6111,__NO_CHARACTER_MATCH__,,,
llama4scout,original,7702,__NO_CHARACTER_MATCH__,,,
llama4scout,original,5721,__NO_ANNOTATION__,,,
llama4scout,original,4047,__NO_ANNOTATION__,,,
llama4scout,original,345,__NO_CHARACTER_MATCH__,,,
llama4scout,original,7065,__NO_CHARACTER_MATCH__,,,
llama4scout,original,3230,__NO_CHARACTER_MATCH__,,,
llama4scout,original,13596,__NO_CHARACTER_MATCH__,,,
llama4scout,original,2702,__NO_CHARACTER_MATCH__,,,
llama4scout,original,12358,__NO_ANNOTATION__,,,
llama4scout,original,723,__NO_CHARACTER_MATCH__,,,
llama4scout,original,1214,__NO_CHARACTER_MATCH__,,,
llama4scout,original,8154,angelina,0.2,0.2,0.03997868031116358
llama4scout,original,8154,fisher,0.0,0.0,0.0
llama4scout,original,8154,jonny,0.0,0.0,0.0
llama4scout,original,8154,matthew,0.0,0.0,0.0
llama4scout,original,8154,renoly,0.0,0.0,0.0
llama4scout,original,948,benjamin,0.5,0.5,0.24491866240370913
llama4scout,original,948,ksenia,0.5,0.5,0.24491866240370913
llama4scout,original,948,natalie,0.5,0.5,0.24491866240370913
llama4scout,original,948,vincent,0.25,0.75,0.1853331999081395
llama4scout,original,10486,robert,0.0,0.0,0.0
llama4scout,original,9334,__NO_CHARACTER_MATCH__,,,
llama4scout,original,8085,__NO_CHARACTER_MATCH__,,,
llama4scout,original,7150,__NO_CHARACTER_MATCH__,,,
llama4scout,original,2722,__NO_ANNOTATION__,,,
llama4scout,original,11719,__NO_CHARACTER_MATCH__,,,
llama4scout,original,6729,__NO_CHARACTER_MATCH__,,,
llama4scout,original,5265,__NO_CHARACTER_MATCH__,,,
llama4scout,original,1111,__NO_ANNOTATION__,,,
llama4scout,original,11340,__NO_CHARACTER_MATCH__,,,
llama4scout,original,3295,__NO_CHARACTER_MATCH__,,,
llama4scout,original,11457,__NO_ANNOTATION__,,,
llama4scout,original,8061,ellen,1.0,1.0,0.7615941559557649
llama4scout,original,8061,leonardo,0.5714285714285714,0.5714285714285714,0.3153999413393242
llama4scout,original,8061,robert,1.0,1.0,0.7615941559557649
llama4scout,original,6847,__NO_CHARACTER_MATCH__,,,
llama4scout,original,6878,__NO_CHARACTER_MATCH__,,,
llama4scout,original,9914,__NO_CHARACTER_MATCH__,,,
llama4scout,large,2400,audrey,0.75,0.75,0.5098299737352565
llama4scout,large,2400,cary,0.75,0.75,0.5098299737352565
llama4scout,large,2400,george,0.75,0.75,0.5098299737352565
llama4scout,large,2400,jacques,0.75,0.75,0.5098299737352565
llama4scout,large,2400,ned,0.75,0.75,0.5098299737352565
llama4scout,large,5062,__NO_ANNOTATION__,,,
llama4scout,large,1214,jack,0.4,0.8,0.3095069212126385
llama4scout,large,1214,scatman,0.2,0.2,0.03997868031116358
llama4scout,large,515,bradley,0.0,0.8,0.0
llama4scout,large,515,christian,0.2,0.9,0.1780808681173302
llama4scout,large,515,shea,0.0,1.0,0.0
llama4scout,large,11340,christoph,0.0,0.0,0.0
llama4scout,large,11340,daniel,0.0,0.0,0.0
llama4scout,large,10499,al,0.0,0.0,0.0
llama4scout,large,9334,__NO_CHARACTER_MATCH__,,,
llama4scout,large,5201,joan,0.8,1.0,0.664036770267849
llama4scout,large,6111,__NO_CHARACTER_MATCH__,,,
llama4scout,large,2926,__NO_CHARACTER_MATCH__,,,
llama4scout,large,2702,__NO_CHARACTER_MATCH__,,,
llama4scout,large,1111,__NO_ANNOTATION__,,,
llama4scout,large,948,benjamin,0.0,0.0,0.0
llama4scout,large,948,ksenia,0.0,0.0,0.0
llama4scout,large,948,natalie,0.0,0.0,0.0
llama4scout,large,345,connie,0.2,0.2,0.03997868031116358
llama4scout,large,345,john,0.0,0.0,0.0
llama4scout,large,721,__NO_CHARACTER_MATCH__,,,
llama4scout,large,8085,brooke,0.4,0.4,0.15864850429749894
llama4scout,large,8085,linda,0.4,0.4,0.15864850429749894
llama4scout,large,8085,richard,0.4,0.4,0.15864850429749894
llama4scout,large,8085,sam,1.0,1.0,0.7615941559557649
llama4scout,large,4797,rene,0.0,0.0,0.0
llama4scout,large,4797,roger,0.0,0.0,0.0
llama4scout,large,1467,anthony,0.6,0.6,0.3452140341355209
llama4scout,large,1467,rosario,1.0,1.0,0.7615941559557649
llama4scout,large,3761,__NO_CHARACTER_MATCH__,,,
llama4scout,large,11260,colin,0.6,1.0,0.5370495669980352
llama4scout,large,11260,jamie,0.4,0.8,0.3095069212126385
llama4scout,large,11260,john,0.6,0.6,0.3452140341355209
llama4scout,large,4047,__NO_ANNOTATION__,,,
llama4scout,large,6878,robert,0.8,0.8,0.5648995528462251
llama4scout,large,7596,__NO_CHARACTER_MATCH__,,,
llama4scout,large,6729,__NO_CHARACTER_MATCH__,,,
llama4scout,large,5349,james,0.3333333333333333,0.6666666666666666,0.2186350836871213
llama4scout,large,5349,kim,0.3333333333333333,0.6666666666666666,0.2186350836871213
llama4scout,large,10486,robert,1.0,1.0,0.7615941559557649
llama4scout,large,10486,val,0.6,1.0,0.5370495669980352
llama4scout,large,7150,__NO_CHARACTER_MATCH__,,,
llama4scout,large,9418,__NO_CHARACTER_MATCH__,,,
llama4scout,large,11543,__NO_ANNOTATION__,,,
llama4scout,large,8154,angelina,0.6,1.0,0.5370495669980352
llama4scout,large,8154,fisher,0.2,0.6,0.11942729853438588
llama4scout,large,8154,jonny,0.4,0.8,0.3095069212126385
llama4scout,large,8154,matthew,0.2,0.6,0.11942729853438588
llama4scout,large,8154,renoly,0.2,0.6,0.11942729853438588
llama4scout,large,3230,jean,0.25,0.25,0.062418746747512514
llama4scout,large,3891,robert,0.6,1.0,0.5370495669980352
llama4scout,large,3891,val,0.6,1.0,0.5370495669980352
llama4scout,large,4173,heath,0.1111111111111111,1.0,0.11065611052473799
llama4scout,large,4173,mel,0.1111111111111111,1.0,0.11065611052473799
llama4scout,large,11541,__NO_ANNOTATION__,,,
llama4scout,large,7195,gerard,0.8,0.8,0.5648995528462251
llama4scout,large,7195,jennifer,1.0,1.0,0.7615941559557649
llama4scout,large,5265,amy,0.25,0.25,0.062418746747512514
llama4scout,large,5265,bradley,0.5,0.5,0.24491866240370913
llama4scout,large,5265,christian,0.25,0.75,0.1853331999081395
llama4scout,large,5265,louis,0.5,0.5,0.24491866240370913
llama4scout,large,7065,jude,0.0,0.0,0.0
llama4scout,large,7065,matt,0.0,0.0,0.0
llama4scout,large,11457,__NO_ANNOTATION__,,,
llama4scout,large,2722,__NO_ANNOTATION__,,,
llama4scout,large,11719,__NO_CHARACTER_MATCH__,,,
llama4scout,large,3295,dane,1.0,1.0,0.7615941559557649
llama4scout,large,3295,demi,0.0,0.75,0.0
llama4scout,large,3295,ruben,0.5,0.5,0.24491866240370913
llama4scout,large,723,james,0.0,0.0,0.0
llama4scout,large,733,__NO_CHARACTER_MATCH__,,,
llama4scout,large,5540,__NO_ANNOTATION__,,,
llama4scout,large,6215,__NO_CHARACTER_MATCH__,,,
llama4scout,large,12358,__NO_ANNOTATION__,,,
llama4scout,large,5047,__NO_ANNOTATION__,,,
llama4scout,large,6921,__NO_CHARACTER_MATCH__,,,
llama4scout,large,13683,__NO_CHARACTER_MATCH__,,,
llama4scout,large,6847,ben,0.0,1.0,0.0
llama4scout,large,6847,cameron,0.5,1.0,0.46211715726000974
llama4scout,large,6847,lin,0.5,1.0,0.46211715726000974
llama4scout,large,11678,karen,0.0,0.0,0.0
llama4scout,large,11678,paul,0.0,0.0,0.0
llama4scout,large,11678,wolf,0.0,0.0,0.0
llama4scout,large,8551,__NO_ANNOTATION__,,,
llama4scout,large,10408,ashton,0.0,0.4,0.0
llama4scout,large,10408,greta,0.4,0.8,0.3095069212126385
llama4scout,large,10408,jake,0.2,0.6,0.11942729853438588
llama4scout,large,10408,natalie,0.0,0.4,0.0
llama4scout,large,1201,__NO_ANNOTATION__,,,
llama4scout,large,9914,__NO_CHARACTER_MATCH__,,,
llama4scout,large,7702,donald,0.25,0.25,0.062418746747512514
llama4scout,large,7702,jude,0.25,0.25,0.062418746747512514
llama4scout,large,13596,emile,1.0,1.0,0.7615941559557649
llama4scout,large,8061,ellen,0.2857142857142857,1.0,0.27818549032570244
llama4scout,large,8061,leonardo,0.0,0.42857142857142855,0.0
llama4scout,large,8061,robert,0.0,0.7142857142857143,0.0
llama4scout,large,12423,hailee,0.0,0.0,0.0
llama4scout,large,12423,jeff,0.0,0.0,0.0
llama4scout,large,12423,matt,0.0,0.0,0.0
llama4scout,large,5721,__NO_ANNOTATION__,,,
qwen3vl,original,733,gary,0.6,1.0,0.5370495669980352
qwen3vl,original,733,jennifer,0.8,0.8,0.5648995528462251
qwen3vl,original,8154,angelina,0.6,0.6,0.3452140341355209
qwen3vl,original,8154,fisher,0.2,0.2,0.03997868031116358
qwen3vl,original,8154,jonny,0.2,0.2,0.03997868031116358
qwen3vl,original,8154,renoly,0.0,0.0,0.0
qwen3vl,original,3230,jean,0.25,1.0,0.24491866240370913
qwen3vl,original,3230,tom,0.75,0.75,0.5098299737352565
qwen3vl,original,6921,jude,0.16666666666666666,1.0,0.16514041292462933
qwen3vl,original,6921,matt,0.16666666666666666,0.5,0.08314096643359975
qwen3vl,original,6921,philip,0.5,0.8333333333333334,0.39411856793081457
qwen3vl,original,10499,al,1.0,1.0,0.7615941559557649
qwen3vl,original,10499,robert,0.25,0.75,0.1853331999081395
qwen3vl,original,10499,val,1.0,1.0,0.7615941559557649
qwen3vl,original,7195,gerard,0.0,0.75,0.0
qwen3vl,original,7195,jennifer,0.0,0.5,0.0
qwen3vl,original,8085,brooke,0.0,0.0,0.0
qwen3vl,original,8085,linda,0.4,0.4,0.15864850429749894
qwen3vl,original,8085,richard,0.0,0.0,0.0
qwen3vl,original,8085,sam,0.2,1.0,0.197375320224904
qwen3vl,original,1214,jack,0.0,1.0,0.0
qwen3vl,original,1214,scatman,0.6,0.6,0.3452140341355209
qwen3vl,original,6111,dexter,1.0,1.0,0.7615941559557649
qwen3vl,original,6111,jason,0.5,0.5,0.24491866240370913
qwen3vl,original,6111,nick,0.25,0.25,0.062418746747512514
qwen3vl,original,11260,colin,0.25,0.75,0.1853331999081395
qwen3vl,original,11260,jamie,0.0,1.0,0.0
qwen3vl,original,11260,john,0.75,0.75,0.5098299737352565
qwen3vl,original,6729,albert,0.2,0.2,0.03997868031116358
qwen3vl,original,6729,frederic,0.0,0.6,0.0
qwen3vl,original,6729,laurence,0.2,1.0,0.197375320224904
qwen3vl,original,6729,sam,0.0,1.0,0.0
qwen3vl,original,11541,__NO_ANNOTATION__,,,
qwen3vl,original,6215,jason,0.16666666666666666,1.0,0.16514041292462933
qwen3vl,original,6215,nick,0.3333333333333333,0.6666666666666666,0.2186350836871213
qwen3vl,original,2702,ben,0.8,0.8,0.5648995528462251
qwen3vl,original,345,connie,0.0,0.75,0.0
qwen3vl,original,345,john,0.5,1.0,0.46211715726000974
qwen3vl,original,723,james,0.5,1.0,0.46211715726000974
qwen3vl,original,11543,__NO_ANNOTATION__,,,
qwen3vl,original,11340,christoph,0.75,0.75,0.5098299737352565
qwen3vl,original,11340,daniel,1.0,1.0,0.7615941559557649
qwen3vl,original,2722,__NO_ANNOTATION__,,,
qwen3vl,original,7596,kevin,0.0,0.4,0.0
qwen3vl,original,7596,william,0.0,0.8,0.0
qwen3vl,original,5540,__NO_ANNOTATION__,,,
qwen3vl,original,12423,hailee,0.0,0.0,0.0
qwen3vl,original,12423,jeff,0.8,0.8,0.5648995528462251
qwen3vl,original,12423,matt,0.0,0.8,0.0
qwen3vl,original,5265,amy,0.5,1.0,0.46211715726000974
qwen3vl,original,5265,christian,0.75,0.75,0.5098299737352565
qwen3vl,original,3295,dane,0.5,1.0,0.46211715726000974
qwen3vl,original,3295,demi,0.5,0.5,0.24491866240370913
qwen3vl,original,3295,ruben,0.25,0.25,0.062418746747512514
qwen3vl,original,8061,ellen,0.0,1.0,0.0
qwen3vl,original,8061,leonardo,0.14285714285714285,0.42857142857142855,0.06114810558470015
qwen3vl,original,8061,robert,0.8571428571428571,0.8571428571428571,0.6259286199743823
qwen3vl,original,9914,matthew,0.0,0.0,0.0
qwen3vl,original,9914,reese,1.0,1.0,0.7615941559557649
qwen3vl,original,515,bradley,0.16666666666666666,0.16666666666666666,0.02777063549200968
qwen3vl,original,515,christian,0.5,0.8333333333333334,0.39411856793081457
qwen3vl,original,515,shea,0.3333333333333333,1.0,0.32151273753163434
qwen3vl,original,9418,daniel,0.6,1.0,0.5370495669980352
qwen3vl,original,9418,gary,0.0,0.0,0.0
qwen3vl,original,7065,jude,0.5,1.0,0.46211715726000974
qwen3vl,original,7065,matt,0.5,1.0,0.46211715726000974
qwen3vl,original,5201,brian,0.0,0.75,0.0
qwen3vl,original,5201,joan,0.125,0.875,0.10894092992085458
qwen3vl,original,5201,julia,0.125,0.5,0.062418746747512514
qwen3vl,original,5201,matt,0.0,0.0,0.0
qwen3vl,original,3891,val,0.75,0.75,0.5098299737352565
qwen3vl,original,13683,bill,0.2,0.6,0.11942729853438588
qwen3vl,original,13683,christian,0.0,0.4,0.0
qwen3vl,original,13683,terence,0.0,0.4,0.0
qwen3vl,original,13683,tom,0.6,1.0,0.5370495669980352
qwen3vl,original,11678,karen,0.0,0.0,0.0
qwen3vl,original,11678,paul,0.75,0.75,0.5098299737352565
qwen3vl,original,11678,wolf,0.5,1.0,0.46211715726000974
qwen3vl,original,5721,__NO_ANNOTATION__,,,
qwen3vl,original,3761,jeff,1.0,1.0,0.7615941559557649
qwen3vl,original,3761,jim,1.0,1.0,0.7615941559557649
qwen3vl,original,4797,rene,0.0,0.5,0.0
qwen3vl,original,4797,roger,0.0,0.5,0.0
qwen3vl,original,8551,__NO_ANNOTATION__,,,
qwen3vl,original,4047,__NO_ANNOTATION__,,,
qwen3vl,original,5349,james,0.2,0.8,0.15864850429749894
qwen3vl,original,5349,kim,0.0,0.0,0.0
qwen3vl,original,6878,robert,0.0,1.0,0.0
qwen3vl,original,7150,eric,0.0,0.0,0.0
qwen3vl,original,7150,mark,0.25,0.25,0.062418746747512514
qwen3vl,original,9334,harrison,0.6,1.0,0.5370495669980352
qwen3vl,original,10486,robert,0.0,0.0,0.0
qwen3vl,original,10486,val,0.0,0.0,0.0
qwen3vl,original,7702,donald,0.0,0.0,0.0
qwen3vl,original,7702,jude,0.0,0.5,0.0
qwen3vl,original,7702,nicole,0.5,0.5,0.24491866240370913
qwen3vl,original,11457,__NO_ANNOTATION__,,,
qwen3vl,original,5047,__NO_ANNOTATION__,,,
qwen3vl,original,948,benjamin,0.5,0.5,0.24491866240370913
qwen3vl,original,948,ksenia,0.0,0.0,0.0
qwen3vl,original,948,natalie,1.0,1.0,0.7615941559557649
qwen3vl,original,948,vincent,0.25,0.25,0.062418746747512514
qwen3vl,original,2926,jeff,0.5,1.0,0.46211715726000974
qwen3vl,original,2926,jim,0.5,1.0,0.46211715726000974
qwen3vl,original,5062,__NO_ANNOTATION__,,,
qwen3vl,original,721,denzel,0.25,0.25,0.062418746747512514
qwen3vl,original,721,gary,0.0,0.5,0.0
qwen3vl,original,721,mila,0.0,0.0,0.0
qwen3vl,original,721,tom,0.0,0.0,0.0
qwen3vl,original,2400,audrey,0.5,0.5,0.24491866240370913
qwen3vl,original,2400,cary,0.5,0.5,0.24491866240370913
qwen3vl,original,2400,george,0.0,0.0,0.0
qwen3vl,original,2400,jacques,0.0,0.75,0.0
qwen3vl,original,6847,ben,1.0,1.0,0.7615941559557649
qwen3vl,original,6847,lin,0.0,0.5,0.0
qwen3vl,original,1467,anthony,0.5,0.5,0.24491866240370913
qwen3vl,original,1467,rosario,0.0,1.0,0.0
qwen3vl,original,4173,heath,0.0,0.0,0.0
qwen3vl,original,4173,mel,0.2857142857142857,0.8571428571428571,0.2401167094949473
qwen3vl,original,1111,__NO_ANNOTATION__,,,
qwen3vl,original,12358,__NO_ANNOTATION__,,,
qwen3vl,original,1201,__NO_ANNOTATION__,,,
qwen3vl,original,11719,billy,0.5,1.0,0.46211715726000974
qwen3vl,original,11719,shia,0.25,1.0,0.24491866240370913
qwen3vl,original,13596,emile,1.0,1.0,0.7615941559557649
qwen3vl,original,10408,ashton,0.4,0.4,0.15864850429749894
qwen3vl,original,10408,greta,0.0,0.4,0.0
qwen3vl,original,10408,jake,0.4,0.4,0.15864850429749894
qwen3vl,original,10408,natalie,0.0,0.4,0.0
qwen3vl,large,1201,__NO_ANNOTATION__,,,
qwen3vl,large,11541,__NO_ANNOTATION__,,,
qwen3vl,large,7195,gerard,0.25,1.0,0.24491866240370913
qwen3vl,large,7195,jennifer,0.0,0.5,0.0
qwen3vl,large,3891,robert,0.0,0.0,0.0
qwen3vl,large,3891,val,0.0,0.0,0.0
qwen3vl,large,733,gary,1.0,1.0,0.7615941559557649
qwen3vl,large,733,jennifer,0.6,1.0,0.5370495669980352
qwen3vl,large,8154,angelina,0.0,0.4,0.0
qwen3vl,large,8154,fisher,0.2,0.2,0.03997868031116358
qwen3vl,large,8154,jonny,0.4,0.4,0.15864850429749894
qwen3vl,large,515,bradley,0.25,0.25,0.062418746747512514
qwen3vl,large,515,christian,0.625,0.875,0.498174426229455
qwen3vl,large,515,shea,0.25,0.875,0.21532633966578324
qwen3vl,large,10499,al,0.25,1.0,0.24491866240370913
qwen3vl,large,10499,robert,0.25,0.75,0.1853331999081395
qwen3vl,large,10499,val,0.0,1.0,0.0
qwen3vl,large,10486,robert,0.4,1.0,0.3799489622552249
qwen3vl,large,10486,val,0.0,0.0,0.0
qwen3vl,large,5062,__NO_ANNOTATION__,,,
qwen3vl,large,5721,__NO_ANNOTATION__,,,
qwen3vl,large,5265,amy,0.5,1.0,0.46211715726000974
qwen3vl,large,5265,christian,0.75,0.75,0.5098299737352565
qwen3vl,large,2400,audrey,0.5,0.5,0.24491866240370913
qwen3vl,large,2400,cary,0.5,0.5,0.24491866240370913
qwen3vl,large,2400,george,0.0,0.0,0.0
qwen3vl,large,2400,jacques,0.0,0.75,0.0
qwen3vl,large,3761,jeff,0.25,1.0,0.24491866240370913
qwen3vl,large,3761,jim,0.5,1.0,0.46211715726000974
qwen3vl,large,3295,dane,1.0,1.0,0.7615941559557649
qwen3vl,large,3295,demi,0.5,0.5,0.24491866240370913
qwen3vl,large,3295,ruben,0.25,0.25,0.062418746747512514
qwen3vl,large,8061,ellen,0.14285714285714285,1.0,0.14189319376693255
qwen3vl,large,8061,leonardo,0.14285714285714285,0.7142857142857143,0.10168812436848537
qwen3vl,large,8061,robert,0.5714285714285714,0.8571428571428571,0.4540544406412981
qwen3vl,large,9914,reese,0.0,0.5,0.0
qwen3vl,large,7065,jude,0.0,1.0,0.0
qwen3vl,large,7065,matt,0.5,1.0,0.46211715726000974
qwen3vl,large,721,denzel,0.25,0.25,0.062418746747512514
qwen3vl,large,721,gary,0.0,1.0,0.0
qwen3vl,large,721,mila,0.0,0.0,0.0
qwen3vl,large,5047,__NO_ANNOTATION__,,,
qwen3vl,large,4047,__NO_ANNOTATION__,,,
qwen3vl,large,12358,__NO_ANNOTATION__,,,
qwen3vl,large,9334,harrison,0.6,1.0,0.5370495669980352
qwen3vl,large,6878,robert,0.0,1.0,0.0
qwen3vl,large,948,benjamin,0.25,0.25,0.062418746747512514
qwen3vl,large,948,ksenia,0.0,0.0,0.0
qwen3vl,large,948,natalie,0.25,0.75,0.1853331999081395
qwen3vl,large,948,vincent,0.0,0.5,0.0
qwen3vl,large,7150,david,0.0,0.0,0.0
qwen3vl,large,7150,eric,0.25,0.25,0.062418746747512514
qwen3vl,large,7150,mark,0.0,0.0,0.0
qwen3vl,large,1467,anthony,0.75,0.75,0.5098299737352565
qwen3vl,large,1467,rosario,0.0,1.0,0.0
qwen3vl,large,9418,daniel,0.2,1.0,0.197375320224904
qwen3vl,large,9418,gary,0.2,0.6,0.11942729853438588
qwen3vl,large,9418,john,0.0,0.0,0.0
qwen3vl,large,2722,__NO_ANNOTATION__,,,
qwen3vl,large,5201,brian,0.0,0.75,0.0
qwen3vl,large,5201,joan,0.125,0.875,0.10894092992085458
qwen3vl,large,5201,julia,0.125,0.5,0.062418746747512514
qwen3vl,large,5201,matt,0.0,0.0,0.0
qwen3vl,large,11457,__NO_ANNOTATION__,,,
qwen3vl,large,2702,ben,0.8,0.8,0.5648995528462251
qwen3vl,large,2702,cameron,0.0,0.0,0.0
qwen3vl,large,11543,__NO_ANNOTATION__,,,
qwen3vl,large,6215,jason,0.0,0.3333333333333333,0.0
qwen3vl,large,6215,nick,0.0,0.0,0.0
qwen3vl,large,13683,bill,0.0,0.4,0.0
qwen3vl,large,13683,terence,0.0,0.4,0.0
qwen3vl,large,13683,tom,0.4,0.8,0.3095069212126385
qwen3vl,large,11719,billy,0.5,1.0,0.46211715726000974
qwen3vl,large,11719,shia,0.5,1.0,0.46211715726000974
qwen3vl,large,11678,paul,0.5,0.5,0.24491866240370913
qwen3vl,large,11678,wolf,0.0,1.0,0.0
qwen3vl,large,7596,kevin,0.0,0.8,0.0
qwen3vl,large,7596,william,0.4,1.0,0.3799489622552249
qwen3vl,large,11340,brad,0.75,0.75,0.5098299737352565
qwen3vl,large,11340,christoph,0.5,1.0,0.46211715726000974
qwen3vl,large,11340,daniel,0.25,0.25,0.062418746747512514
qwen3vl,large,4173,heath,0.0,0.0,0.0
qwen3vl,large,4173,mel,0.0,0.5714285714285714,0.0
qwen3vl,large,6921,jude,0.0,0.0,0.0
qwen3vl,large,6921,matt,0.5,0.8333333333333334,0.39411856793081457
qwen3vl,large,6921,philip,0.0,0.8333333333333334,0.0
qwen3vl,large,6729,albert,0.0,0.0,0.0
qwen3vl,large,6729,laurence,0.0,0.0,0.0
qwen3vl,large,6729,martin,0.0,0.0,0.0
qwen3vl,large,12423,hailee,0.2,0.2,0.03997868031116358
qwen3vl,large,12423,jeff,0.4,0.8,0.3095069212126385
qwen3vl,large,12423,matt,0.4,0.8,0.3095069212126385
qwen3vl,large,8551,__NO_ANNOTATION__,,,
qwen3vl,large,11260,colin,0.5,0.5,0.24491866240370913
qwen3vl,large,11260,jamie,1.0,1.0,0.7615941559557649
