model,prompt,story_id,character_name,tc,ic,mcc_raw_char,MCC_char
gpt4o,large,4173,heath,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,4173,mel,0.8571428571428571,0.75,0.8928571428571429,0.71280206250308
gpt4o,large,10408,ashton,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,10408,greta,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,10408,jake,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,10408,natalie,,,,
gpt4o,large,5540,__NO_ANNOTATION__,,,,
gpt4o,large,9334,harrison,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,8061,ellen,0.5,0.5,1.0,0.7615941559557649
gpt4o,large,8061,leonardo,0.75,0.6,0.85,0.6910694698329306
gpt4o,large,8061,robert,0.6666666666666666,0.5714285714285714,0.9047619047619048,0.7186086249826391
gpt4o,large,5349,james,1.0,0.6,0.6,0.5370495669980352
gpt4o,large,5349,kim,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,4797,rene,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
gpt4o,large,4797,roger,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,5201,brian,0.2857142857142857,0.2857142857142857,1.0,0.7615941559557649
gpt4o,large,5201,joan,0.5,0.375,0.875,0.703905603936621
gpt4o,large,5201,julia,0.6,0.6,1.0,0.7615941559557649
gpt4o,large,5201,matt,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,5201,tom,,1.0,0.0,0.0
gpt4o,large,515,bradley,,0.6666666666666666,0.0,0.0
gpt4o,large,515,christian,0.875,0.875,1.0,0.7615941559557649
gpt4o,large,515,shea,0.625,0.625,1.0,0.7615941559557649
gpt4o,large,11719,billy,0.8,0.75,0.95,0.7397830512740042
gpt4o,large,11719,shia,1.0,0.5,0.5,0.46211715726000974
gpt4o,large,1467,anthony,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,1467,rosario,0.4,1.0,0.4,0.3799489622552249
gpt4o,large,733,gary,0.8333333333333334,0.8333333333333334,1.0,0.7615941559557649
gpt4o,large,733,jennifer,0.8,0.8,1.0,0.7615941559557649
gpt4o,large,11543,__NO_ANNOTATION__,,,,
gpt4o,large,6729,albert,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,6729,frederic,0.3333333333333333,1.0,0.33333333333333326,0.3215127375316343
gpt4o,large,6729,laurence,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.5827829453479101
gpt4o,large,6729,martin,1.0,1.0,1.0,0.7615941559557649
gpt4o,large,6729,sam,0.42857142857142855,0.5,0.9285714285714286,0.7299271541543952
gpt4o,large,7195,gerard,0.5,,0.0,0.0
gpt4o,large,7195,jennifer,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
internvl3,original,1111,__NO_ANNOTATION__,,,,
internvl3,original,3761,jeff,1.0,1.0,1.0,0.7615941559557649
internvl3,original,3761,jim,0.6,0.8,0.7999999999999999,0.6640367702678489
internvl3,original,6847,ben,0.8,0.75,0.95,0.7397830512740042
internvl3,original,6847,cameron,1.0,1.0,1.0,0.7615941559557649
internvl3,original,6847,lin,1.0,1.0,1.0,0.7615941559557649
internvl3,original,13596,emile,1.0,1.0,1.0,0.7615941559557649
internvl3,original,8085,brooke,0.5714285714285714,1.0,0.5714285714285714,0.5164076551851798
internvl3,original,8085,linda,0.42857142857142855,1.0,0.4285714285714286,0.4041267397578592
internvl3,original,8085,richard,0.8571428571428571,1.0,0.8571428571428571,0.694782670314738
internvl3,original,8085,sam,0.2857142857142857,0.5,0.7857142857142857,0.6559743341284773
internvl3,original,6878,robert,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
internvl3,original,1201,__NO_ANNOTATION__,,,,
internvl3,original,515,bradley,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
internvl3,original,515,christian,0.5,0.875,0.625,0.5545997223493823
internvl3,original,515,shea,0.6666666666666666,0.625,0.9583333333333334,0.7435325248149615
internvl3,original,11719,billy,1.0,0.75,0.75,0.6351489523872873
internvl3,original,11719,shia,1.0,0.5,0.5,0.46211715726000974
internvl3,original,11543,__NO_ANNOTATION__,,,,
internvl3,original,345,connie,1.0,0.8,0.8,0.664036770267849
internvl3,original,345,john,1.0,1.0,1.0,0.7615941559557649
internvl3,original,11340,brad,,1.0,0.0,0.0
internvl3,original,11340,christoph,1.0,1.0,1.0,0.7615941559557649
internvl3,original,11340,daniel,,,,
internvl3,original,12423,hailee,1.0,1.0,1.0,0.7615941559557649
internvl3,original,12423,jeff,1.0,0.8,0.8,0.664036770267849
internvl3,original,12423,matt,0.5,0.8,0.7,0.6043677771171634
internvl3,original,5201,brian,0.25,0.2857142857142857,0.9642857142857143,0.746182428607531
internvl3,original,5201,joan,0.6,0.375,0.775,0.6498274636719203
internvl3,original,5201,julia,0.5,0.6,0.9,0.7162978701990245
internvl3,original,5201,matt,0.3333333333333333,1.0,0.33333333333333326,0.3215127375316343
internvl3,original,5201,tom,,1.0,0.0,0.0
internvl3,original,723,james,1.0,0.625,0.625,0.5545997223493823
internvl3,original,9914,matthew,,1.0,0.0,0.0
internvl3,original,9914,molly,,,,
internvl3,original,9914,reese,0.8,0.6,0.7999999999999999,0.6640367702678489
internvl3,original,2702,ben,1.0,0.8,0.8,0.664036770267849
internvl3,original,2702,cameron,1.0,1.0,1.0,0.7615941559557649
internvl3,original,2702,lin,,,,
internvl3,original,9418,daniel,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
internvl3,original,9418,gary,,0.75,0.0,0.0
internvl3,original,9418,john,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
internvl3,original,8061,ellen,0.625,0.5,0.875,0.703905603936621
internvl3,original,8061,leonardo,0.7142857142857143,0.6,0.8857142857142857,0.7092704758356462
internvl3,original,8061,robert,0.4444444444444444,0.5714285714285714,0.873015873015873,0.7029031796313556
internvl3,original,9334,harrison,1.0,1.0,1.0,0.7615941559557649
internvl3,original,5265,alessandro,,,,
internvl3,original,5265,amy,1.0,0.6,0.6,0.5370495669980352
internvl3,original,5265,bradley,,,,
internvl3,original,5265,christian,1.0,0.5,0.5,0.46211715726000974
internvl3,original,5265,louis,,,,
internvl3,original,4797,rene,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,4797,roger,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,5540,__NO_ANNOTATION__,,,,
internvl3,original,948,benjamin,,0.6,0.0,0.0
internvl3,original,948,ksenia,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,948,natalie,0.8,0.8,1.0,0.7615941559557649
internvl3,original,948,vincent,,0.6666666666666666,0.0,0.0
internvl3,original,7150,david,,1.0,0.0,0.0
internvl3,original,7150,eric,0.75,0.8,0.95,0.7397830512740042
internvl3,original,7150,mark,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,6921,jude,1.0,0.5,0.5,0.46211715726000974
internvl3,original,6921,matt,,0.8333333333333334,0.0,0.0
internvl3,original,6921,philip,1.0,0.5,0.5,0.46211715726000974
internvl3,original,6111,dexter,,0.6666666666666666,0.0,0.0
internvl3,original,6111,jason,1.0,0.6,0.6,0.5370495669980352
internvl3,original,6111,nick,1.0,1.0,1.0,0.7615941559557649
internvl3,original,2722,__NO_ANNOTATION__,,,,
internvl3,original,12358,__NO_ANNOTATION__,,,,
internvl3,original,7065,jude,1.0,0.8,0.8,0.664036770267849
internvl3,original,7065,matt,1.0,0.8,0.8,0.664036770267849
internvl3,original,7702,donald,,,,
internvl3,original,7702,jude,,1.0,0.0,0.0
internvl3,original,7702,nicole,,1.0,0.0,0.0
internvl3,original,11260,colin,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
internvl3,original,11260,jamie,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
internvl3,original,11260,john,1.0,1.0,1.0,0.7615941559557649
internvl3,original,11457,__NO_ANNOTATION__,,,,
internvl3,original,4173,heath,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,4173,mel,0.8333333333333334,0.75,0.9166666666666666,0.7243166860701286
internvl3,original,13683,bill,0.5,0.75,0.75,0.6351489523872873
internvl3,original,13683,christian,0.6,1.0,0.6,0.5370495669980352
internvl3,original,13683,terence,0.8,1.0,0.8,0.664036770267849
internvl3,original,13683,tom,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
internvl3,original,7596,kevin,1.0,1.0,1.0,0.7615941559557649
internvl3,original,7596,william,0.8,0.4,0.6,0.5370495669980352
internvl3,original,733,gary,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
internvl3,original,733,jennifer,1.0,0.8,0.8,0.664036770267849
internvl3,original,7195,gerard,1.0,,0.0,0.0
internvl3,original,7195,jennifer,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
internvl3,original,10408,ashton,1.0,1.0,1.0,0.7615941559557649
internvl3,original,10408,greta,1.0,1.0,1.0,0.7615941559557649
internvl3,original,10408,jake,1.0,1.0,1.0,0.7615941559557649
internvl3,original,10408,natalie,,,,
internvl3,original,5349,james,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
internvl3,original,5349,kim,,1.0,0.0,0.0
internvl3,original,8154,angelina,0.8,0.75,0.95,0.7397830512740042
internvl3,original,8154,fisher,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,8154,jonny,0.3333333333333333,1.0,0.33333333333333326,0.3215127375316343
internvl3,original,8154,matthew,0.75,1.0,0.75,0.6351489523872873
internvl3,original,8154,renoly,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,6215,jason,1.0,0.6666666666666666,0.6666666666666666,0.5827829453479101
internvl3,original,6215,nick,1.0,0.75,0.75,0.6351489523872873
internvl3,original,2926,charles,1.0,1.0,1.0,0.7615941559557649
internvl3,original,2926,jeff,0.8,0.8,1.0,0.7615941559557649
internvl3,original,2926,jim,1.0,0.8,0.8,0.664036770267849
internvl3,original,2926,karen,,1.0,0.0,0.0
internvl3,original,2926,teri,0.5,,0.0,0.0
internvl3,original,1467,anthony,0.8,1.0,0.8,0.664036770267849
internvl3,original,1467,rosario,0.5,1.0,0.5,0.46211715726000974
internvl3,original,5721,__NO_ANNOTATION__,,,,
internvl3,original,1214,jack,0.8333333333333334,0.5,0.6666666666666666,0.5827829453479101
internvl3,original,1214,scatman,1.0,,0.0,0.0
internvl3,original,3295,dane,1.0,0.8,0.8,0.664036770267849
internvl3,original,3295,demi,1.0,1.0,1.0,0.7615941559557649
internvl3,original,3295,ruben,1.0,1.0,1.0,0.7615941559557649
internvl3,original,5062,__NO_ANNOTATION__,,,,
internvl3,original,11541,__NO_ANNOTATION__,,,,
internvl3,original,4047,__NO_ANNOTATION__,,,,
internvl3,original,10486,robert,0.8333333333333334,0.75,0.9166666666666666,0.7243166860701286
internvl3,original,10486,val,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,3230,emmanuelle,0.6666666666666666,,0.0,0.0
internvl3,original,3230,jean,1.0,0.5,0.5,0.46211715726000974
internvl3,original,3230,tom,1.0,1.0,1.0,0.7615941559557649
internvl3,original,3230,ving,,,,
internvl3,original,11678,karen,1.0,1.0,1.0,0.7615941559557649
internvl3,original,11678,paul,1.0,1.0,1.0,0.7615941559557649
internvl3,original,11678,wolf,1.0,1.0,1.0,0.7615941559557649
internvl3,original,8551,__NO_ANNOTATION__,,,,
internvl3,original,3891,robert,0.75,1.0,0.75,0.6351489523872873
internvl3,original,3891,val,0.5555555555555556,1.0,0.5555555555555556,0.5046723977218568
internvl3,original,6729,albert,,1.0,0.0,0.0
internvl3,original,6729,frederic,,1.0,0.0,0.0
internvl3,original,6729,laurence,,0.6666666666666666,0.0,0.0
internvl3,original,6729,martin,,1.0,0.0,0.0
internvl3,original,6729,sam,,0.5,0.0,0.0
internvl3,original,5047,__NO_ANNOTATION__,,,,
internvl3,original,10499,al,1.0,0.5,0.5,0.46211715726000974
internvl3,original,10499,robert,0.8,1.0,0.8,0.664036770267849
internvl3,original,10499,val,1.0,,0.0,0.0
internvl3,original,2400,audrey,0.4,1.0,0.4,0.3799489622552249
internvl3,original,2400,cary,0.5,1.0,0.5,0.46211715726000974
internvl3,original,2400,george,0.4,1.0,0.4,0.3799489622552249
internvl3,original,2400,jacques,1.0,0.75,0.75,0.6351489523872873
internvl3,original,2400,ned,0.3333333333333333,1.0,0.33333333333333326,0.3215127375316343
internvl3,original,721,denzel,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,original,721,gary,0.5,1.0,0.5,0.46211715726000974
internvl3,original,721,mila,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
internvl3,original,721,tom,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,large,5062,__NO_ANNOTATION__,,,,
internvl3,large,10499,al,0.8,0.5,0.7,0.6043677771171634
internvl3,large,10499,robert,1.0,1.0,1.0,0.7615941559557649
internvl3,large,10499,val,0.8,,0.0,0.0
internvl3,large,9914,matthew,,1.0,0.0,0.0
internvl3,large,9914,molly,,,,
internvl3,large,9914,reese,0.5714285714285714,0.6,0.9714285714285714,0.7493313899369844
internvl3,large,345,connie,1.0,0.8,0.8,0.664036770267849
internvl3,large,345,john,1.0,1.0,1.0,0.7615941559557649
internvl3,large,7195,gerard,0.8181818181818182,,0.0,0.0
internvl3,large,7195,jennifer,0.4,0.6666666666666666,0.7333333333333334,0.6251004140085176
internvl3,large,5349,james,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
internvl3,large,5349,kim,0.6,1.0,0.6,0.5370495669980352
internvl3,large,12423,hailee,1.0,1.0,1.0,0.7615941559557649
internvl3,large,12423,jeff,0.8333333333333334,0.8,0.9666666666666667,0.7472358212839743
internvl3,large,12423,matt,0.6,0.8,0.7999999999999999,0.6640367702678489
internvl3,large,1111,__NO_ANNOTATION__,,,,
internvl3,large,2722,__NO_ANNOTATION__,,,,
internvl3,large,10486,robert,1.0,0.75,0.75,0.6351489523872873
internvl3,large,10486,val,,1.0,0.0,0.0
internvl3,large,6847,ben,0.875,0.75,0.875,0.703905603936621
internvl3,large,6847,cameron,0.8,1.0,0.8,0.664036770267849
internvl3,large,6847,lin,0.8,1.0,0.8,0.664036770267849
internvl3,large,515,bradley,0.5,0.6666666666666666,0.8333333333333334,0.6822617902381697
internvl3,large,515,christian,0.4,0.875,0.525,0.48154979836430795
internvl3,large,515,shea,1.0,0.625,0.625,0.5545997223493823
internvl3,large,6878,robert,1.0,0.6,0.6,0.5370495669980352
internvl3,large,7065,jude,1.0,0.8,0.8,0.664036770267849
internvl3,large,7065,matt,1.0,0.8,0.8,0.664036770267849
internvl3,large,3891,robert,,1.0,0.0,0.0
internvl3,large,3891,val,0.75,1.0,0.75,0.6351489523872873
internvl3,large,13683,bill,0.8,0.75,0.95,0.7397830512740042
internvl3,large,13683,christian,0.5,1.0,0.5,0.46211715726000974
internvl3,large,13683,terence,0.4,1.0,0.4,0.3799489622552249
internvl3,large,13683,tom,0.6666666666666666,0.8333333333333334,0.8333333333333333,0.6822617902381697
internvl3,large,3295,dane,0.8,0.8,1.0,0.7615941559557649
internvl3,large,3295,demi,0.75,1.0,0.75,0.6351489523872873
internvl3,large,3295,ruben,1.0,1.0,1.0,0.7615941559557649
internvl3,large,13596,emile,0.8571428571428571,1.0,0.8571428571428571,0.694782670314738
internvl3,large,8154,angelina,0.6,0.75,0.85,0.6910694698329306
internvl3,large,8154,fisher,,1.0,0.0,0.0
internvl3,large,8154,jonny,0.75,1.0,0.75,0.6351489523872873
internvl3,large,8154,matthew,0.5,1.0,0.5,0.46211715726000974
internvl3,large,8154,renoly,0.4,1.0,0.4,0.3799489622552249
internvl3,large,12358,__NO_ANNOTATION__,,,,
internvl3,large,1214,jack,1.0,0.5,0.5,0.46211715726000974
internvl3,large,1214,scatman,,,,
internvl3,large,6111,dexter,0.6666666666666666,0.6666666666666666,1.0,0.7615941559557649
internvl3,large,6111,jason,0.5,0.6,0.9,0.7162978701990245
internvl3,large,6111,nick,0.5,1.0,0.5,0.46211715726000974
internvl3,large,5201,brian,1.0,0.2857142857142857,0.2857142857142857,0.27818549032570244
internvl3,large,5201,joan,0.375,0.375,1.0,0.7615941559557649
internvl3,large,5201,julia,0.6,0.6,1.0,0.7615941559557649
internvl3,large,5201,matt,0.4,1.0,0.4,0.3799489622552249
internvl3,large,5201,tom,,1.0,0.0,0.0
internvl3,large,11457,__NO_ANNOTATION__,,,,
internvl3,large,7702,donald,,,,
internvl3,large,7702,jude,,1.0,0.0,0.0
internvl3,large,7702,nicole,,1.0,0.0,0.0
internvl3,large,11340,brad,,1.0,0.0,0.0
internvl3,large,11340,christoph,1.0,1.0,1.0,0.7615941559557649
internvl3,large,11340,daniel,,,,
internvl3,large,5047,__NO_ANNOTATION__,,,,
internvl3,large,6921,jude,0.8333333333333334,0.5,0.6666666666666666,0.5827829453479101
internvl3,large,6921,matt,0.5,0.8333333333333334,0.6666666666666666,0.5827829453479101
internvl3,large,6921,philip,0.5714285714285714,0.5,0.9285714285714286,0.7299271541543952
internvl3,large,6729,albert,1.0,1.0,1.0,0.7615941559557649
internvl3,large,6729,frederic,,1.0,0.0,0.0
internvl3,large,6729,laurence,,0.6666666666666666,0.0,0.0
internvl3,large,6729,martin,1.0,1.0,1.0,0.7615941559557649
internvl3,large,6729,sam,1.0,0.5,0.5,0.46211715726000974
internvl3,large,3230,emmanuelle,1.0,,0.0,0.0
internvl3,large,3230,jean,1.0,0.5,0.5,0.46211715726000974
internvl3,large,3230,tom,0.75,1.0,0.75,0.6351489523872873
internvl3,large,3230,ving,,,,
internvl3,large,10408,ashton,0.75,1.0,0.75,0.6351489523872873
internvl3,large,10408,greta,1.0,1.0,1.0,0.7615941559557649
internvl3,large,10408,jake,1.0,1.0,1.0,0.7615941559557649
internvl3,large,10408,natalie,1.0,,0.0,0.0
internvl3,large,8551,__NO_ANNOTATION__,,,,
internvl3,large,721,denzel,1.0,1.0,1.0,0.7615941559557649
internvl3,large,721,gary,1.0,1.0,1.0,0.7615941559557649
internvl3,large,721,mila,1.0,1.0,1.0,0.7615941559557649
internvl3,large,721,tom,1.0,1.0,1.0,0.7615941559557649
internvl3,large,1201,__NO_ANNOTATION__,,,,
internvl3,large,9418,daniel,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
internvl3,large,9418,gary,,0.75,0.0,0.0
internvl3,large,9418,john,,0.6666666666666666,0.0,0.0
internvl3,large,2400,audrey,0.6,1.0,0.6,0.5370495669980352
internvl3,large,2400,cary,0.4,1.0,0.4,0.3799489622552249
internvl3,large,2400,george,1.0,1.0,1.0,0.7615941559557649
internvl3,large,2400,jacques,0.8,0.75,0.95,0.7397830512740042
internvl3,large,2400,ned,0.3333333333333333,1.0,0.33333333333333326,0.3215127375316343
internvl3,large,7596,kevin,1.0,1.0,1.0,0.7615941559557649
internvl3,large,7596,william,0.8,0.4,0.6,0.5370495669980352
internvl3,large,5721,__NO_ANNOTATION__,,,,
internvl3,large,2926,charles,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,large,2926,jeff,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
internvl3,large,2926,jim,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
internvl3,large,2926,karen,1.0,1.0,1.0,0.7615941559557649
internvl3,large,2926,teri,0.6666666666666666,,0.0,0.0
internvl3,large,11719,billy,1.0,0.75,0.75,0.6351489523872873
internvl3,large,11719,shia,1.0,0.5,0.5,0.46211715726000974
internvl3,large,11543,__NO_ANNOTATION__,,,,
internvl3,large,3761,jeff,1.0,1.0,1.0,0.7615941559557649
internvl3,large,3761,jim,1.0,0.8,0.8,0.664036770267849
internvl3,large,11260,colin,0.8333333333333334,1.0,0.8333333333333334,0.6822617902381697
internvl3,large,11260,jamie,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
internvl3,large,11260,john,0.8,1.0,0.8,0.664036770267849
internvl3,large,948,benjamin,1.0,0.6,0.6,0.5370495669980352
internvl3,large,948,ksenia,0.5,1.0,0.5,0.46211715726000974
internvl3,large,948,natalie,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
internvl3,large,948,vincent,0.4,0.6666666666666666,0.7333333333333334,0.6251004140085176
internvl3,large,4797,rene,,1.0,0.0,0.0
internvl3,large,4797,roger,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,large,4047,__NO_ANNOTATION__,,,,
internvl3,large,723,james,0.75,0.625,0.875,0.703905603936621
internvl3,large,9334,harrison,0.8571428571428571,1.0,0.8571428571428571,0.694782670314738
internvl3,large,11678,karen,1.0,1.0,1.0,0.7615941559557649
internvl3,large,11678,paul,,1.0,0.0,0.0
internvl3,large,11678,wolf,0.6666666666666666,1.0,0.6666666666666666,0.5827829453479101
internvl3,large,6215,jason,,0.6666666666666666,0.0,0.0
internvl3,large,6215,nick,,0.75,0.0,0.0
internvl3,large,5540,__NO_ANNOTATION__,,,,
internvl3,large,5265,alessandro,,,,
internvl3,large,5265,amy,0.8,0.6,0.7999999999999999,0.6640367702678489
internvl3,large,5265,bradley,,,,
internvl3,large,5265,christian,1.0,0.5,0.5,0.46211715726000974
internvl3,large,5265,louis,1.0,,0.0,0.0
internvl3,large,1467,anthony,1.0,1.0,1.0,0.7615941559557649
internvl3,large,1467,rosario,0.6,1.0,0.6,0.5370495669980352
internvl3,large,11541,__NO_ANNOTATION__,,,,
internvl3,large,8061,ellen,0.625,0.5,0.875,0.703905603936621
internvl3,large,8061,leonardo,0.6666666666666666,0.6,0.9333333333333333,0.7321442233518527
internvl3,large,8061,robert,0.6666666666666666,0.5714285714285714,0.9047619047619048,0.7186086249826391
internvl3,large,8085,brooke,0.5,1.0,0.5,0.46211715726000974
internvl3,large,8085,linda,0.75,1.0,0.75,0.6351489523872873
internvl3,large,8085,richard,0.5,1.0,0.5,0.46211715726000974
internvl3,large,8085,sam,1.0,0.5,0.5,0.46211715726000974
internvl3,large,4173,heath,0.5,1.0,0.5,0.46211715726000974
internvl3,large,4173,mel,0.6,0.75,0.85,0.6910694698329306
internvl3,large,733,gary,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
internvl3,large,733,jennifer,1.0,0.8,0.8,0.664036770267849
internvl3,large,2702,ben,1.0,0.8,0.8,0.664036770267849
internvl3,large,2702,cameron,1.0,1.0,1.0,0.7615941559557649
internvl3,large,2702,lin,,,,
internvl3,large,7150,david,,1.0,0.0,0.0
internvl3,large,7150,eric,0.75,0.8,0.95,0.7397830512740042
internvl3,large,7150,mark,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,5540,__NO_ANNOTATION__,,,,
llama4scout,original,5201,brian,,0.2857142857142857,0.0,0.0
llama4scout,original,5201,joan,0.75,0.375,0.625,0.5545997223493823
llama4scout,original,5201,julia,,0.6,0.0,0.0
llama4scout,original,5201,matt,,1.0,0.0,0.0
llama4scout,original,5201,tom,,1.0,0.0,0.0
llama4scout,original,10408,ashton,,1.0,0.0,0.0
llama4scout,original,10408,greta,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,10408,jake,,1.0,0.0,0.0
llama4scout,original,10408,natalie,,,,
llama4scout,original,2400,audrey,,1.0,0.0,0.0
llama4scout,original,2400,cary,,1.0,0.0,0.0
llama4scout,original,2400,george,0.75,1.0,0.75,0.6351489523872873
llama4scout,original,2400,jacques,1.0,0.75,0.75,0.6351489523872873
llama4scout,original,2400,ned,,1.0,0.0,0.0
llama4scout,original,6215,jason,,0.6666666666666666,0.0,0.0
llama4scout,original,6215,nick,,0.75,0.0,0.0
llama4scout,original,6921,jude,,0.5,0.0,0.0
llama4scout,original,6921,matt,,0.8333333333333334,0.0,0.0
llama4scout,original,6921,philip,,0.5,0.0,0.0
llama4scout,original,5047,__NO_ANNOTATION__,,,,
llama4scout,original,11543,__NO_ANNOTATION__,,,,
llama4scout,original,12423,hailee,,1.0,0.0,0.0
llama4scout,original,12423,jeff,,0.8,0.0,0.0
llama4scout,original,12423,matt,,0.8,0.0,0.0
llama4scout,original,1467,anthony,,1.0,0.0,0.0
llama4scout,original,1467,rosario,,1.0,0.0,0.0
llama4scout,original,733,gary,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
llama4scout,original,733,jennifer,1.0,0.8,0.8,0.664036770267849
llama4scout,original,5349,james,,0.6,0.0,0.0
llama4scout,original,5349,kim,,1.0,0.0,0.0
llama4scout,original,515,bradley,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.651429357642829
llama4scout,original,515,christian,0.8888888888888888,0.875,0.9861111111111112,0.755699203008116
llama4scout,original,515,shea,1.0,0.625,0.625,0.5545997223493823
llama4scout,original,4173,heath,,1.0,0.0,0.0
llama4scout,original,4173,mel,,0.75,0.0,0.0
llama4scout,original,10499,al,1.0,0.5,0.5,0.46211715726000974
llama4scout,original,10499,robert,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,10499,val,1.0,,0.0,0.0
llama4scout,original,2926,charles,,1.0,0.0,0.0
llama4scout,original,2926,jeff,,0.8,0.0,0.0
llama4scout,original,2926,jim,,0.8,0.0,0.0
llama4scout,original,2926,karen,,1.0,0.0,0.0
llama4scout,original,2926,teri,,,,
llama4scout,original,8551,__NO_ANNOTATION__,,,,
llama4scout,original,9418,daniel,,0.8333333333333334,0.0,0.0
llama4scout,original,9418,gary,,0.75,0.0,0.0
llama4scout,original,9418,john,,0.6666666666666666,0.0,0.0
llama4scout,original,11678,karen,,1.0,0.0,0.0
llama4scout,original,11678,paul,,1.0,0.0,0.0
llama4scout,original,11678,wolf,,1.0,0.0,0.0
llama4scout,original,7596,kevin,,1.0,0.0,0.0
llama4scout,original,7596,william,,0.4,0.0,0.0
llama4scout,original,3761,jeff,,1.0,0.0,0.0
llama4scout,original,3761,jim,,0.8,0.0,0.0
llama4scout,original,7195,gerard,,,,
llama4scout,original,7195,jennifer,,0.6666666666666666,0.0,0.0
llama4scout,original,3891,robert,,1.0,0.0,0.0
llama4scout,original,3891,val,,1.0,0.0,0.0
llama4scout,original,721,denzel,,1.0,0.0,0.0
llama4scout,original,721,gary,,1.0,0.0,0.0
llama4scout,original,721,mila,,1.0,0.0,0.0
llama4scout,original,721,tom,,1.0,0.0,0.0
llama4scout,original,4797,rene,,1.0,0.0,0.0
llama4scout,original,4797,roger,,1.0,0.0,0.0
llama4scout,original,13683,bill,1.0,0.75,0.75,0.6351489523872873
llama4scout,original,13683,christian,,1.0,0.0,0.0
llama4scout,original,13683,terence,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,13683,tom,1.0,0.8333333333333334,0.8333333333333334,0.6822617902381697
llama4scout,original,11541,__NO_ANNOTATION__,,,,
llama4scout,original,5062,__NO_ANNOTATION__,,,,
llama4scout,original,1201,__NO_ANNOTATION__,,,,
llama4scout,original,11260,colin,0.5,1.0,0.5,0.46211715726000974
llama4scout,original,11260,jamie,0.6666666666666666,0.8,0.8666666666666666,0.6996765874203054
llama4scout,original,11260,john,1.0,1.0,1.0,0.7615941559557649
llama4scout,original,6111,dexter,,0.6666666666666666,0.0,0.0
llama4scout,original,6111,jason,,0.6,0.0,0.0
llama4scout,original,6111,nick,,1.0,0.0,0.0
llama4scout,original,7702,donald,,,,
llama4scout,original,7702,jude,,1.0,0.0,0.0
llama4scout,original,7702,nicole,,1.0,0.0,0.0
llama4scout,original,5721,__NO_ANNOTATION__,,,,
llama4scout,original,4047,__NO_ANNOTATION__,,,,
llama4scout,original,345,connie,,0.8,0.0,0.0
llama4scout,original,345,john,,1.0,0.0,0.0
llama4scout,original,7065,jude,,0.8,0.0,0.0
llama4scout,original,7065,matt,,0.8,0.0,0.0
